# S3-async after — 2026-09-22 13:30:27
# base=http://localhost:8080 users=30 duration=300s topic=MOVIE_WATCHING/LEVEL_3 audio=scripts/test_audio.webm
# 서버: SPRING_PROFILES_ACTIVE=dev STT_ENABLED=false LLM_ENABLED=false STT_MOCK_DELAY_MS=3000 LLM_MOCK_DELAY_MS=4500 JAVA_TOOL_OPTIONS="-Xms2g -Xmx2g" ./gradlew bootRun (MySQL 3307, 실제 R2, 워커 동시 상한 30)
# 요약: 접수 248/248 202, p95 0.032s(SLO 0.5s ✓). 접수→완료 p50 12.3s / p95 18.3s / max 26.7s — S1 단독(10.3s) 대비 p95 +8s는 큐 대기(큐 max 40, 처리 중 max 30 = 동시 상한에 붙음).
#       처리량 44콤보/분(전환 전 k6 1,080건/5분 = 216/분): 동기는 상한이 없어 30명이 각자 7.5s씩 자고 끝났고, 비동기는 워커 슬롯 30이 상한. 30명 연속 제출 = 문항 ~90개 동시 요구 vs 슬롯 30. 상한은 설정값(backlog "동시 상한 산정").
#       GC 5분: Humongous 3회(전환 전 25회 — 오디오가 HTTP 요청 힙을 안 거침), Evacuation 4회, Full GC 0.
#       FAILED 1/682: R2 "key does not exist" — 스크립트가 PUT 응답을 확인 안 하고 접수함(브라우저는 put.ok 확인 후 접수). 워커는 이걸 3회 재시도했는데 404는 재시도 무의미 → 후속.
user attemptId                             q   http  submit_s  complete_s
23  dc1ffa3a-a6df-4a6d-95f4-1eca47babe4c  2   202   0.014380  12.3
23  86c017ed-b29b-4061-ae21-05fbce989918  3   202   0.018080  12.2
23  7b0a440c-5397-40d0-ab14-076bb8c3bd0b  3   202   0.018544  12.2
23  472401cb-ae66-40b1-8c20-8691c07393b5  3   202   0.019536  14.3
23  1f474733-fb2d-41f4-a2dc-857030bb0778  3   202   0.019914  12.2
23  8ece2702-4d3e-46ed-ad11-1f56c071e7dc  3   202   0.022729  12.3
23  4d49693b-d4a7-4110-8a5c-37e02032641b  3   202   0.024904  12.3
23  5c279615-4dfb-495a-8fb4-21e2a1a5b030  3   202   0.028343  26.7
24  afdc2c11-27e3-4f60-8e80-59c80a5b9d61  3   202   0.018030  12.3
24  1c57179a-2627-4a39-8851-a06c5b2c4ac4  2   202   0.019202  12.3
24  8087c3a1-686f-4939-8a79-3588fc864f86  3   202   0.021310  18.3
24  f1b061ab-415d-4d3b-859e-caa4e6b652b3  3   202   0.021846  12.3
24  20210f1d-913b-4925-8001-767626f5b9c6  3   202   0.022856  10.5
24  dff101cc-dcde-490d-9663-c8199215f311  2   202   0.022899  10.2
24  e45b3a5d-0f8c-4bfe-8de2-622c80558414  3   202   0.023930  12.3
24  53a8e2a3-eade-475f-8ef1-9b683e5a71c3  3   202   0.043677  10.3
25  668123ad-d218-44b9-810b-914987d53728  3   202   0.018738  12.2
25  59e7dc83-e7bb-4a1c-923f-663db903a300  3   202   0.019168  12.3
25  1ff6b131-04b3-4191-98cd-1994555765bd  3   202   0.021011  14.3
25  386b21c0-5569-4fc8-81d0-d10900e19dc5  3   202   0.021030  10.2
